,fla,nyi,-2.95,nyi,nyi,,1,0-3
,wsh,nyr,-4.27,nyr,wsh,2,,3-2
,phi,pit,-14.14,pit,pit,,5,1-2
,tb,wpg,-1.51,wpg,wpg,,1,2-3
,,,,,,,,
3-23-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,tor,14.52,bos,tor,5,,2-3
,buf,mtl,-7.53,mtl,buf,3,,2-1
,col,dal,-2.28,dal,dal,,1,2-5
,cbj,nsh,3.92,cbj,nsh,2,,2-5
,stl,edm,11.11,stl,stl,,4,3-0
,fla,nj,-4.0,nj,nj,,2,1-2
,van,la,-7.92,la,van,3,,1-0
,sj,min,-14.9,min,min,,5,0-2
,tb,ott,-4.61,ott,ott,,2,3-5
,,,,,,,,
3-22-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,det,ana,-14.16,ana,det,5,,5-1
,cgy,cbj,-5.11,cbj,cbj,,2,1-5
,pit,nyi,17.04,pit,pit,,6,4-2
,wsh,wpg,1.72,wpg,wsh,1,,6-1
,,,,,,,,
3-21-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,van,ari,-2.82,ari,van,1,,2-1
,bos,ott,10.22,bos,bos,,4,2-1
,tor,buf,5.2,tor,buf,2,,4-5
,cgy,nsh,-1.4,nsh,nsh,,1,3-5
,nj,car,-8.11,car,nj,3,,4-1
,dal,la,-8.99,la,dal,3,,2-0
,fla,nyr,-15.12,nyr,fla,6,,3-1
,mtl,nyi,7.15,mtl,mtl,,3,5-2
,wsh,wpg,-1.92,wpg,wsh,1,,4-0
,,,,,,,,
3-20-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,chi,ana,-0.14,ana,ana,,1,2-4
,dal,col,3.08,dal,col,2,,3-4
,min,det,1.91,det,min,1,,4-2
,sj,edm,0.67,edm,sj,1,,4-3
,tb,tor,0.03,tor,tor,,1,2-4
,,,,,,,,
3-19-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,ari,la,-12.99,la,la,,5,2-3
,bos,wpg,8.67,bos,wpg,3,,1-3
,buf,mtl,-10.68,mtl,buf,4,,3-2
,fla,car,-17.4,car,fla,6,,4-1
,nsh,cbj,-4.9,cbj,cbj,,2,3-4
,nyr,nj,-0.22,nj,nyr,1,,3-2
,ott,nyi,-0.15,nyi,ott,1,,5-3
,wsh,pit,-16.11,pit,pit,,6,1-2
,stl,van,6.23,stl,van,3,,2-3
,,,,,,,,
3-18-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,sj,ana,-17.16,ana,ana,,6,3-5
,ari,la,-6.98,la,la,,3,0-4
,cgy,dal,3.94,cgy,dal,2,,3-4
,car,nyr,-2.95,nyr,nyr,,1,1-2
,chi,col,12.12,chi,chi,,5,5-2
,min,van,-1.9,van,min,1,,3-1
,phi,tb,-2.39,tb,tb,,1,2-4
,,,,,,,,
3-17-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,pit,-4.61,pit,pit,,2,1-2
,buf,wsh,-4.65,wsh,wsh,,2,3-5
,nsh,edm,-0.04,edm,edm,,1,2-3
,wpg,ott,3.13,wpg,ott,2,,1-4
,,,,,,,,
3-16-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,ana,stl,8.78,ana,stl,3,,1-2
,ari,cbj,-0.55,cbj,cbj,,1,0-1
,wsh,bos,-5.2,bos,bos,,2,1-4
,ott,buf,3.78,ott,ott,,2,4-3
,car,tb,10.26,car,tb,4,,1-4
,chi,dal,13.62,chi,chi,,5,8-1
,min,col,2.19,col,min,1,,6-4
,det,van,0.49,van,det,1,,5-2
,nyi,fla,12.49,nyi,nyi,,5,4-3
,sj,la,-6.89,la,la,,3,2-5
,mtl,nj,9.28,mtl,mtl,,4,2-1
,nyr,pit,-13.93,pit,pit,,5,0-3
,wpg,tor,3.09,wpg,wpg,,2,5-4
,,,,,,,,
3-15-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,nsh,cgy,-2.79,cgy,cgy,,1,3-6
,det,edm,3.89,det,det,,2,3-2
,nj,phi,-2.38,phi,phi,,1,1-2
,,,,,,,,
3-14-2013,Away,Home,Algo points,Proj winner,Winner,,,Score
,ana,dal,3.7,ana,ana,,2,2-1
,ari,stl,-0.84,stl,stl,,1,0-3
,fla,bos,-18.63,bos,bos,,7,1-4
,wsh,car,-9.16,car,wsh,4,,3-2
,chi,cbj,21.01,chi,chi,,8,2-1
,col,min,-7.8,min,min,,3,3-5
,la,sj,2.63,sj,sj,,1,3-4
,nsh,van,-1.34,van,van,,1,4-7
,nyi,tb,0.55,tb,nyi,1,,2-0
,nyr,wpg,-0.48,wpg,wpg,,1,1-3
,pit,tor,8.51,pit,pit,,3,3-1
